Market,Year,Month,Day,Hour,Order Mgmt HT (hr),Order Mgmt Interactions,Orders,Analog,Digital,Occur Int,Occur Ord
Atlanta,2025,6,Wednesday,11:00:00.000,21.651917611111,824,46,46,0,4,4
Atlanta,2025,6,Wednesday,12:00:00.000,17.459043523611,613,77,77,0,4,4
Atlanta,2025,6,Wednesday,13:00:00.000,22.311622305556,740,36,36,0,4,4
Atlanta,2025,6,Wednesday,14:00:00.000,15.011172270833,616,77,77,0,4,4
Atlanta,2025,6,Wednesday,15:00:00.000,11.138627818056,387,36,36,0,4,4
Atlanta,2025,6,Wednesday,16:00:00.000,6.833809938889,213,67,67,0,4,4
Atlanta,2025,6,Wednesday,17:00:00.000,2.019309088889,70,28,28,0,4,4
Atlanta,2025,6,Wednesday,18:00:00.000,0.091666666667,6,6,6,0,3,3
Atlanta,2025,6,Wednesday,19:00:00.000,0.021018475000,1,,,,1,
Atlanta,2025,7,Friday,06:00:00.000,3.704166666667,147,1,1,0,3,1
Atlanta,2025,7,Friday,07:00:00.000,11.762903225000,386,41,41,0,3,3
Atlanta,2025,7,Friday,08:00:00.000,19.972464137500,806,46,46,0,3,3
Atlanta,2025,7,Friday,09:00:00.000,28.189026230556,948,51,51,0,3,3
Atlanta,2025,7,Friday,10:00:00.000,24.173173979167,696,37,34,3,3,3
Atlanta,2025,7,Friday,11:00:00.000,20.937975300000,786,65,65,0,3,3
Atlanta,2025,7,Friday,12:00:00.000,17.853971665278,584,54,43,11,3,3
Atlanta,2025,7,Friday,13:00:00.000,13.872935506667,528,39,39,0,3,3
Atlanta,2025,7,Friday,14:00:00.000,13.774470386111,615,30,26,4,3,3
Atlanta,2025,7,Friday,15:00:00.000,8.007235368889,318,23,23,0,3,3
Atlanta,2025,7,Friday,16:00:00.000,3.718829725556,167,18,18,0,3,3
Atlanta,2025,7,Friday,17:00:00.000,1.606666666667,78,14,14,0,3,3
Atlanta,2025,7,Friday,18:00:00.000,0.150219240556,4,28,28,0,2,3
Atlanta,2025,7,Friday,19:00:00.000,0.028611111111,1,3,3,0,1,1
Atlanta,2025,7,Monday,06:00:00.000,7.559673193333,265,23,23,0,4,4
Atlanta,2025,7,Monday,07:00:00.000,13.233427555556,462,52,52,0,4,4
Atlanta,2025,7,Monday,08:00:00.000,30.000066029167,1345,91,91,0,4,4
Atlanta,2025,7,Monday,09:00:00.000,32.170775225000,1207,99,99,0,4,4
Atlanta,2025,7,Monday,10:00:00.000,31.552596608333,1242,83,83,0,4,4
Atlanta,2025,7,Monday,11:00:00.000,30.965118755556,1075,70,70,0,4,4
Atlanta,2025,7,Monday,12:00:00.000,25.966151530556,922,65,65,0,4,4
Atlanta,2025,7,Monday,13:00:00.000,20.788087229167,702,75,74,1,4,4
Atlanta,2025,7,Monday,14:00:00.000,13.960671709722,585,56,56,0,4,4
Atlanta,2025,7,Monday,15:00:00.000,14.562835610000,421,30,30,0,4,4
Atlanta,2025,7,Monday,16:00:00.000,6.073873354444,248,33,33,0,4,4
Atlanta,2025,7,Monday,17:00:00.000,2.172254895000,70,12,12,0,4,4
Atlanta,2025,7,Monday,18:00:00.000,0.072055512500,2,10,10,0,2,3
Atlanta,2025,7,Monday,19:00:00.000,,,1,1,0,,1
Atlanta,2025,7,Saturday,06:00:00.000,0.025277777778,2,,,,2,
Atlanta,2025,7,Saturday,07:00:00.000,0.118671917778,4,,,,2,
Atlanta,2025,7,Saturday,08:00:00.000,0.232314880000,9,1,1,0,3,1
Atlanta,2025,7,Saturday,09:00:00.000,0.449074204444,25,,,,3,
Atlanta,2025,7,Saturday,10:00:00.000,0.308865098333,23,,,,3,
Atlanta,2025,7,Saturday,11:00:00.000,0.173167856111,11,1,1,0,2,1
Atlanta,2025,7,Thursday,06:00:00.000,7.400779021111,246,5,5,0,5,3
Atlanta,2025,7,Thursday,07:00:00.000,19.495348875000,708,31,31,0,5,5
Atlanta,2025,7,Thursday,08:00:00.000,33.103323627778,1242,67,67,0,5,5
Atlanta,2025,7,Thursday,09:00:00.000,43.988526747222,1833,79,77,2,5,5
Atlanta,2025,7,Thursday,10:00:00.000,38.846242622222,1649,65,64,1,5,5
Atlanta,2025,7,Thursday,11:00:00.000,31.180651616667,1105,80,75,5,5,5
Atlanta,2025,7,Thursday,12:00:00.000,30.072952271944,1140,75,70,5,5,5
Atlanta,2025,7,Thursday,13:00:00.000,22.996488373056,734,50,49,1,5,5
Atlanta,2025,7,Thursday,14:00:00.000,22.471485692778,755,83,83,0,5,5
Atlanta,2025,7,Thursday,15:00:00.000,16.516280969444,749,42,42,0,5,5
Atlanta,2025,7,Thursday,16:00:00.000,7.178650983333,269,57,54,3,5,5
Atlanta,2025,7,Thursday,17:00:00.000,2.864388176667,66,34,34,0,5,5
Atlanta,2025,7,Thursday,18:00:00.000,0.481177689167,12,6,6,0,1,3
Atlanta,2025,7,Thursday,19:00:00.000,0.034166666667,3,,,,1,
Atlanta,2025,7,Tuesday,05:00:00.000,0.005000000000,1,,,,1,
Atlanta,2025,7,Tuesday,06:00:00.000,3.737458405556,153,9,9,0,5,4
Atlanta,2025,7,Tuesday,07:00:00.000,16.831713894444,596,36,36,0,5,5
Atlanta,2025,7,Tuesday,08:00:00.000,35.911200911111,1414,70,70,0,5,5
Atlanta,2025,7,Tuesday,09:00:00.000,41.694596263889,1717,87,87,0,5,5
Atlanta,2025,7,Tuesday,10:00:00.000,43.887153215278,1369,105,102,3,5,5
Atlanta,2025,7,Tuesday,11:00:00.000,32.250214816667,1433,88,88,0,5,5
Atlanta,2025,7,Tuesday,12:00:00.000,32.517883580556,933,58,58,0,5,5
Atlanta,2025,7,Tuesday,13:00:00.000,24.249114604167,986,72,72,0,5,5
Atlanta,2025,7,Tuesday,14:00:00.000,24.501528636389,966,79,79,0,5,5
Atlanta,2025,7,Tuesday,15:00:00.000,11.906178295556,545,52,52,0,5,5
Atlanta,2025,7,Tuesday,16:00:00.000,10.231431030556,335,36,36,0,5,5
Atlanta,2025,7,Tuesday,17:00:00.000,3.982175638611,198,23,23,0,5,5
Atlanta,2025,7,Tuesday,18:00:00.000,0.203508103611,11,18,18,0,3,4
Atlanta,2025,7,Wednesday,06:00:00.000,7.448227977500,225,17,17,0,5,5
Atlanta,2025,7,Wednesday,07:00:00.000,17.459769665278,489,54,54,0,5,5
Atlanta,2025,7,Wednesday,08:00:00.000,38.121436995833,1475,64,64,0,5,5
Atlanta,2025,7,Wednesday,09:00:00.000,43.687392295833,1706,100,100,0,5,5
Atlanta,2025,7,Wednesday,10:00:00.000,34.786818270833,1337,77,76,1,5,5
Atlanta,2025,7,Wednesday,11:00:00.000,32.829162262500,1134,79,76,3,5,5
Atlanta,2025,7,Wednesday,12:00:00.000,25.067493425000,833,79,75,4,5,5
Atlanta,2025,7,Wednesday,13:00:00.000,29.258528663333,953,55,55,0,5,5
Atlanta,2025,7,Wednesday,14:00:00.000,27.113758938889,939,80,80,0,5,5
Atlanta,2025,7,Wednesday,15:00:00.000,14.356971207778,447,50,50,0,5,5
Atlanta,2025,7,Wednesday,16:00:00.000,13.103552925556,416,36,36,0,5,4
Atlanta,2025,7,Wednesday,17:00:00.000,3.866286878889,160,23,23,0,5,5
Atlanta,2025,7,Wednesday,18:00:00.000,0.065109620278,3,9,9,0,2,2
Atlanta,2025,7,Wednesday,19:00:00.000,,,1,1,0,,1
Atlanta,2025,8,Friday,05:00:00.000,0.030278300833,1,,,,1,
Atlanta,2025,8,Friday,06:00:00.000,4.589154036389,171,8,8,0,5,3
Atlanta,2025,8,Friday,07:00:00.000,12.746126198611,481,33,33,0,5,5
Atlanta,2025,8,Friday,08:00:00.000,27.394386118056,1163,57,57,0,5,5
Atlanta,2025,8,Friday,09:00:00.000,32.441655447500,1322,82,82,0,5,5
Atlanta,2025,8,Friday,10:00:00.000,28.326509535833,1096,74,74,0,5,5
Atlanta,2025,8,Friday,11:00:00.000,25.896019633611,1052,58,53,5,5,5
Atlanta,2025,8,Friday,12:00:00.000,24.674216916389,1102,80,80,0,5,5
Atlanta,2025,8,Friday,13:00:00.000,19.857647480833,770,56,56,0,5,5
Atlanta,2025,8,Friday,14:00:00.000,15.265304291389,666,91,91,0,5,5
Atlanta,2025,8,Friday,15:00:00.000,9.780162726389,465,42,42,0,5,5
Atlanta,2025,8,Friday,16:00:00.000,7.256569841111,384,38,36,2,5,5
Atlanta,2025,8,Friday,17:00:00.000,2.769467093889,94,27,27,0,5,5
Atlanta,2025,8,Friday,18:00:00.000,0.351703596667,18,23,23,0,4,5
Atlanta,2025,8,Friday,19:00:00.000,,,3,3,0,,2
Atlanta,2025,8,Monday,05:00:00.000,0.039166666667,2,,,,2,
Atlanta,2025,8,Monday,06:00:00.000,9.557291658611,366,26,26,0,4,3
Atlanta,2025,8,Monday,07:00:00.000,15.078153313889,636,56,56,0,4,4
Atlanta,2025,8,Monday,08:00:00.000,26.908659593056,975,90,90,0,4,4
Atlanta,2025,8,Monday,09:00:00.000,32.772507043056,990,81,81,0,4,4
Atlanta,2025,8,Monday,10:00:00.000,24.796284700000,923,103,103,0,4,4
Atlanta,2025,8,Monday,11:00:00.000,17.913172825000,811,67,65,2,4,4
Atlanta,2025,8,Monday,12:00:00.000,16.150275568056,554,51,51,0,4,4
Atlanta,2025,8,Monday,13:00:00.000,10.672536208333,505,45,45,0,4,4
Atlanta,2025,8,Monday,14:00:00.000,11.013136981667,468,45,45,0,4,4
Atlanta,2025,8,Monday,15:00:00.000,9.920170973611,404,43,43,0,4,4
Atlanta,2025,8,Monday,16:00:00.000,4.827346490000,184,38,38,0,4,4
Atlanta,2025,8,Monday,17:00:00.000,3.129617708889,58,25,25,0,4,4
Atlanta,2025,8,Monday,18:00:00.000,0.018611111111,1,6,6,0,1,3
Atlanta,2025,8,Monday,19:00:00.000,0.028775122778,1,3,3,0,1,1
Atlanta,2025,8,Monday,20:00:00.000,0.081944444444,1,1,1,0,1,1
Atlanta,2025,8,Saturday,06:00:00.000,0.200000000000,11,,,,4,
Atlanta,2025,8,Saturday,07:00:00.000,0.318495333889,14,,,,3,
Atlanta,2025,8,Saturday,08:00:00.000,0.273333333333,18,,,,4,
Atlanta,2025,8,Saturday,09:00:00.000,1.203493805278,58,1,1,0,5,1
Atlanta,2025,8,Saturday,10:00:00.000,0.468400997778,27,,,,4,
Atlanta,2025,8,Saturday,11:00:00.000,0.366639553056,34,2,2,0,5,2
Atlanta,2025,8,Saturday,12:00:00.000,0.256295639444,17,,,,5,
Atlanta,2025,8,Saturday,13:00:00.000,0.041666666667,1,,,,1,
Atlanta,2025,8,Saturday,20:00:00.000,,,1,1,0,,1
Atlanta,2025,8,Sunday,16:00:00.000,,,1,1,0,,1
Atlanta,2025,8,Thursday,05:00:00.000,0.019166666667,1,,,,1,
Atlanta,2025,8,Thursday,06:00:00.000,2.061868613889,80,1,1,0,4,1
Atlanta,2025,8,Thursday,07:00:00.000,9.703120726389,359,30,30,0,4,4
Atlanta,2025,8,Thursday,08:00:00.000,26.100654319444,784,60,60,0,4,4
Atlanta,2025,8,Thursday,09:00:00.000,34.351959531944,1351,57,57,0,4,4
Atlanta,2025,8,Thursday,10:00:00.000,29.731789608611,1113,89,84,5,4,4
Atlanta,2025,8,Thursday,11:00:00.000,26.587406957500,1038,92,83,9,4,4
Atlanta,2025,8,Thursday,12:00:00.000,30.072289128611,1054,45,40,5,4,4
Atlanta,2025,8,Thursday,13:00:00.000,14.118589187500,486,36,36,0,4,4
Atlanta,2025,8,Thursday,14:00:00.000,15.602704363889,615,39,39,0,4,4
Atlanta,2025,8,Thursday,15:00:00.000,13.213122538889,477,23,23,0,4,4
Atlanta,2025,8,Thursday,16:00:00.000,7.882850190278,267,55,55,0,4,4
Atlanta,2025,8,Thursday,17:00:00.000,3.876766152222,115,12,12,0,4,4
Atlanta,2025,8,Thursday,18:00:00.000,0.083888888889,6,12,12,0,2,2
Atlanta,2025,8,Thursday,19:00:00.000,0.018252876389,1,1,1,0,1,1
Atlanta,2025,8,Tuesday,05:00:00.000,0.025000000000,1,,,,1,
Atlanta,2025,8,Tuesday,06:00:00.000,4.749112480000,146,7,7,0,4,2
Atlanta,2025,8,Tuesday,07:00:00.000,11.323220333611,418,40,40,0,4,4
Atlanta,2025,8,Tuesday,08:00:00.000,22.974742941667,975,42,42,0,4,4
Atlanta,2025,8,Tuesday,09:00:00.000,28.333933344444,1052,93,93,0,4,4
Atlanta,2025,8,Tuesday,10:00:00.000,30.096436162500,1144,65,65,0,4,4
Atlanta,2025,8,Tuesday,11:00:00.000,21.294210157222,823,69,67,2,4,4
Atlanta,2025,8,Tuesday,12:00:00.000,18.178085126389,690,81,81,0,4,4
Atlanta,2025,8,Tuesday,13:00:00.000,17.790613290278,612,56,56,0,4,4
Atlanta,2025,8,Tuesday,14:00:00.000,8.024668680278,290,42,42,0,4,4
Atlanta,2025,8,Tuesday,15:00:00.000,7.938699413889,375,46,46,0,4,4
Atlanta,2025,8,Tuesday,16:00:00.000,4.325465444444,209,45,45,0,4,4
Atlanta,2025,8,Tuesday,17:00:00.000,1.938055555556,75,17,17,0,4,4
Atlanta,2025,8,Tuesday,18:00:00.000,0.134722222222,3,11,11,0,2,3
Atlanta,2025,8,Tuesday,19:00:00.000,,,1,1,0,,1
Atlanta,2025,8,Wednesday,05:00:00.000,0.035277777778,2,,,,1,
Atlanta,2025,8,Wednesday,06:00:00.000,3.214741210278,109,6,6,0,4,3
Atlanta,2025,8,Wednesday,07:00:00.000,10.376848381111,344,25,25,0,4,4
Atlanta,2025,8,Wednesday,08:00:00.000,23.438531501667,791,44,44,0,4,4
Atlanta,2025,8,Wednesday,09:00:00.000,40.812027723611,1313,98,98,0,4,4
Atlanta,2025,8,Wednesday,10:00:00.000,36.176080822778,1516,99,98,1,4,4
Atlanta,2025,8,Wednesday,11:00:00.000,24.676443039167,867,49,48,1,4,4
Atlanta,2025,8,Wednesday,12:00:00.000,18.949715426667,760,32,32,0,4,4
Atlanta,2025,8,Wednesday,13:00:00.000,20.280682681944,569,53,53,0,4,4
Atlanta,2025,8,Wednesday,14:00:00.000,18.583081104167,685,52,52,0,4,4
Atlanta,2025,8,Wednesday,15:00:00.000,11.822115499167,418,43,42,1,4,4
Atlanta,2025,8,Wednesday,16:00:00.000,6.170126197778,253,39,39,0,4,4
Atlanta,2025,8,Wednesday,17:00:00.000,0.922087980000,51,22,22,0,4,4
Atlanta,2025,8,Wednesday,18:00:00.000,,,4,4,0,,3
Atlanta,2025,8,Wednesday,19:00:00.000,,,2,2,0,,1
Atlanta,2025,9,Friday,06:00:00.000,3.118246991111,93,4,4,0,4,2
Atlanta,2025,9,Friday,07:00:00.000,8.914881088889,291,24,24,0,4,4
Atlanta,2025,9,Friday,08:00:00.000,23.609739388889,940,61,60,1,4,4
Atlanta,2025,9,Friday,09:00:00.000,31.855883516667,1248,64,64,0,4,4
Atlanta,2025,9,Friday,10:00:00.000,29.867640222222,891,81,77,4,4,4
Atlanta,2025,9,Friday,11:00:00.000,23.996829250000,1010,55,50,5,4,4
Atlanta,2025,9,Friday,12:00:00.000,15.163907258889,684,68,68,0,4,4
Atlanta,2025,9,Friday,13:00:00.000,12.494993502222,524,61,61,0,4,4
Atlanta,2025,9,Friday,14:00:00.000,18.636866705556,644,51,51,0,4,4
Atlanta,2025,9,Friday,15:00:00.000,10.347944813333,460,54,52,2,4,4
Atlanta,2025,9,Friday,16:00:00.000,7.117693507778,253,45,45,0,4,4
Atlanta,2025,9,Friday,17:00:00.000,0.626111111111,27,13,13,0,4,4
Atlanta,2025,9,Friday,18:00:00.000,,,10,10,0,,3
Atlanta,2025,9,Monday,05:00:00.000,0.033561422222,1,1,1,0,1,1
Atlanta,2025,9,Monday,06:00:00.000,5.065029346667,147,10,10,0,4,4
Atlanta,2025,9,Monday,07:00:00.000,11.380459500000,433,40,40,0,4,4
Atlanta,2025,9,Monday,08:00:00.000,20.625140550000,775,63,62,1,4,4
Atlanta,2025,9,Monday,09:00:00.000,33.839053938889,1348,85,85,0,4,4
Atlanta,2025,9,Monday,10:00:00.000,23.758017311111,994,74,74,0,4,4
Atlanta,2025,9,Monday,11:00:00.000,24.792051650000,1080,57,52,5,4,4
Atlanta,2025,9,Monday,12:00:00.000,16.248570400000,640,69,59,10,4,4
Atlanta,2025,9,Monday,13:00:00.000,18.741268794444,663,49,49,0,4,4
Atlanta,2025,9,Monday,14:00:00.000,15.575928680000,691,62,61,1,4,4
Atlanta,2025,9,Monday,15:00:00.000,10.555740927778,528,44,44,0,4,4
Atlanta,2025,9,Monday,16:00:00.000,5.400048071111,219,43,43,0,4,4
Atlanta,2025,9,Monday,17:00:00.000,2.610209772222,81,17,17,0,4,4
Atlanta,2025,9,Monday,18:00:00.000,0.069166666667,2,5,5,0,1,1
Atlanta,2025,9,Monday,19:00:00.000,,,1,1,0,,1
Atlanta,2025,9,Monday,20:00:00.000,0.077688988889,2,,,,1,
Atlanta,2025,9,Saturday,05:00:00.000,0.030833333333,2,,,,2,
Atlanta,2025,9,Saturday,06:00:00.000,0.338317857778,10,,,,3,
Atlanta,2025,9,Saturday,07:00:00.000,0.588747162222,29,,,,4,
Atlanta,2025,9,Saturday,08:00:00.000,0.541439406667,34,1,1,0,4,1
Atlanta,2025,9,Saturday,09:00:00.000,0.903184273333,53,1,1,0,4,1
Atlanta,2025,9,Saturday,10:00:00.000,0.685260684444,38,,,,3,
Atlanta,2025,9,Saturday,11:00:00.000,0.425608513333,26,,,,3,
Atlanta,2025,9,Saturday,12:00:00.000,0.319681497778,17,,,,3,
Atlanta,2025,9,Saturday,13:00:00.000,0.099797166667,6,,,,1,
Atlanta,2025,9,Thursday,05:00:00.000,0.018333333333,2,,,,1,
Atlanta,2025,9,Thursday,06:00:00.000,3.967855168889,142,6,6,0,4,2
Atlanta,2025,9,Thursday,07:00:00.000,9.076684595556,335,21,21,0,4,3
Atlanta,2025,9,Thursday,08:00:00.000,20.546034588889,901,43,43,0,4,4
Atlanta,2025,9,Thursday,09:00:00.000,31.690442005556,1072,48,48,0,4,4
Atlanta,2025,9,Thursday,10:00:00.000,32.829277936667,1136,54,54,0,4,4
Atlanta,2025,9,Thursday,11:00:00.000,15.223060067778,696,104,104,0,4,4
Atlanta,2025,9,Thursday,12:00:00.000,20.840571866667,753,56,56,0,4,4
Atlanta,2025,9,Thursday,13:00:00.000,13.640259882222,552,58,57,1,4,4
Atlanta,2025,9,Thursday,14:00:00.000,11.597954974444,434,37,37,0,4,4
Atlanta,2025,9,Thursday,15:00:00.000,11.772486195556,576,67,67,0,4,4
Atlanta,2025,9,Thursday,16:00:00.000,9.310446437778,380,40,40,0,4,4
Atlanta,2025,9,Thursday,17:00:00.000,2.180277777778,99,17,17,0,4,4
Atlanta,2025,9,Thursday,18:00:00.000,,,15,15,0,,3
Atlanta,2025,9,Thursday,19:00:00.000,,,1,1,0,,1
Atlanta,2025,9,Tuesday,06:00:00.000,5.510504255556,178,8,8,0,5,5
Atlanta,2025,9,Tuesday,07:00:00.000,15.361415421111,564,52,52,0,5,5
Atlanta,2025,9,Tuesday,08:00:00.000,24.630239105556,980,60,60,0,5,5
Atlanta,2025,9,Tuesday,09:00:00.000,40.792052438889,1691,101,100,1,5,5
Atlanta,2025,9,Tuesday,10:00:00.000,41.025414777778,1303,146,146,0,5,5
Atlanta,2025,9,Tuesday,11:00:00.000,31.112493548889,1074,80,77,3,5,5
Atlanta,2025,9,Tuesday,12:00:00.000,24.886165746667,997,112,111,1,5,5
Atlanta,2025,9,Tuesday,13:00:00.000,30.047118472222,982,68,68,0,5,5
Atlanta,2025,9,Tuesday,14:00:00.000,22.096701321111,943,73,73,0,5,5
Atlanta,2025,9,Tuesday,15:00:00.000,13.427134288889,490,62,62,0,5,5
Atlanta,2025,9,Tuesday,16:00:00.000,11.273178591111,471,67,67,0,5,5
Atlanta,2025,9,Tuesday,17:00:00.000,3.027051590000,72,24,24,0,5,5
Atlanta,2025,9,Tuesday,18:00:00.000,0.033888888889,2,19,19,0,1,5
Atlanta,2025,9,Tuesday,19:00:00.000,0.009722222222,1,1,1,0,1,1
Atlanta,2025,9,Wednesday,06:00:00.000,2.547003913333,88,3,3,0,4,2
Atlanta,2025,9,Wednesday,07:00:00.000,5.655004077778,235,9,9,0,4,4
Atlanta,2025,9,Wednesday,08:00:00.000,18.733159893333,864,34,34,0,4,4
Atlanta,2025,9,Wednesday,09:00:00.000,32.125331577778,1235,65,65,0,4,4
Atlanta,2025,9,Wednesday,10:00:00.000,32.394299488889,1460,105,100,5,4,4
Atlanta,2025,9,Wednesday,11:00:00.000,29.083724794444,1097,68,66,2,4,4
Atlanta,2025,9,Wednesday,12:00:00.000,22.494487294444,842,60,60,0,4,4
Atlanta,2025,9,Wednesday,13:00:00.000,21.482435316667,662,75,75,0,4,4
Atlanta,2025,9,Wednesday,14:00:00.000,19.204972772222,757,64,64,0,4,4
Atlanta,2025,9,Wednesday,15:00:00.000,11.455304677778,497,42,42,0,4,4
Atlanta,2025,9,Wednesday,16:00:00.000,10.726766900000,426,34,34,0,4,4
Atlanta,2025,9,Wednesday,17:00:00.000,3.763717013333,200,21,21,0,4,4
Atlanta,2025,9,Wednesday,18:00:00.000,0.396245524444,14,9,9,0,3,3
Atlanta,2025,10,Friday,05:00:00.000,0.021111111111,1,,,,1,
Atlanta,2025,10,Friday,06:00:00.000,3.264582628056,146,15,15,0,5,2
Atlanta,2025,10,Friday,07:00:00.000,4.881488939167,234,9,9,0,5,3
Atlanta,2025,10,Friday,08:00:00.000,33.934748559722,1085,53,53,0,5,5
Atlanta,2025,10,Friday,09:00:00.000,38.338852462500,1545,78,78,0,5,5
Atlanta,2025,10,Friday,10:00:00.000,33.562100903056,1339,103,103,0,5,5
Atlanta,2025,10,Friday,11:00:00.000,31.046386204444,1070,61,60,1,5,5
Atlanta,2025,10,Friday,12:00:00.000,23.762994446389,791,56,56,0,5,5
Atlanta,2025,10,Friday,13:00:00.000,17.658605159444,613,51,46,5,5,5
Atlanta,2025,10,Friday,14:00:00.000,20.190958108611,761,64,64,0,5,5
Atlanta,2025,10,Friday,15:00:00.000,11.234851121667,444,23,21,2,5,5
Atlanta,2025,10,Friday,16:00:00.000,9.080291013333,369,44,43,1,5,5
Atlanta,2025,10,Friday,17:00:00.000,3.346484088611,92,12,12,0,4,5
Atlanta,2025,10,Friday,18:00:00.000,0.077777777778,4,12,12,0,2,3
Atlanta,2025,10,Friday,19:00:00.000,0.042005944444,1,1,1,0,1,1
Atlanta,2025,10,Monday,05:00:00.000,0.021666666667,2,3,1,2,1,1
Atlanta,2025,10,Monday,06:00:00.000,6.892192594444,266,20,19,1,4,4
Atlanta,2025,10,Monday,07:00:00.000,11.342397115556,408,54,54,0,4,4
Atlanta,2025,10,Monday,08:00:00.000,20.846394263889,903,73,73,0,4,4
Atlanta,2025,10,Monday,09:00:00.000,22.011911875000,907,58,58,0,4,4
Atlanta,2025,10,Monday,10:00:00.000,12.756439922222,416,78,77,1,3,4
Atlanta,2025,10,Monday,11:00:00.000,9.766202225833,468,55,53,2,3,4
Atlanta,2025,10,Monday,12:00:00.000,10.964176973611,493,58,58,0,3,4
Atlanta,2025,10,Monday,13:00:00.000,14.372253973889,550,77,76,1,4,4
Atlanta,2025,10,Monday,14:00:00.000,17.417330227500,777,46,46,0,4,4
Atlanta,2025,10,Monday,15:00:00.000,7.874069385278,271,46,45,1,4,4
Atlanta,2025,10,Monday,16:00:00.000,6.432923606944,217,30,30,0,4,4
Atlanta,2025,10,Monday,17:00:00.000,0.339166666667,22,16,16,0,4,4
Atlanta,2025,10,Monday,18:00:00.000,,,5,5,0,,1
Atlanta,2025,10,Monday,19:00:00.000,,,2,2,0,,1
Atlanta,2025,10,Saturday,05:00:00.000,0.001666666667,1,,,,1,
Atlanta,2025,10,Saturday,06:00:00.000,0.070277777778,3,,,,1,
Atlanta,2025,10,Saturday,07:00:00.000,0.215177499444,12,,,,4,
Atlanta,2025,10,Saturday,08:00:00.000,0.416979232222,21,,,,3,
Atlanta,2025,10,Saturday,09:00:00.000,0.598362410556,34,,,,4,
Atlanta,2025,10,Saturday,10:00:00.000,1.106598798056,46,,,,4,
Atlanta,2025,10,Saturday,11:00:00.000,0.294783722222,24,4,4,0,4,1
Atlanta,2025,10,Sunday,16:00:00.000,,,3,3,0,,1
Atlanta,2025,10,Thursday,06:00:00.000,2.899020071944,83,5,5,0,5,4
Atlanta,2025,10,Thursday,07:00:00.000,8.181128646667,261,12,12,0,5,3
Atlanta,2025,10,Thursday,08:00:00.000,23.977612533333,1011,50,50,0,5,5
Atlanta,2025,10,Thursday,09:00:00.000,37.705407954167,1477,90,90,0,5,5
Atlanta,2025,10,Thursday,10:00:00.000,38.107918932222,1396,74,74,0,5,5
Atlanta,2025,10,Thursday,11:00:00.000,29.313857045833,1272,79,79,0,5,5
Atlanta,2025,10,Thursday,12:00:00.000,22.257840756667,773,81,80,1,5,5
Atlanta,2025,10,Thursday,13:00:00.000,20.165615726389,939,64,64,0,5,5
Atlanta,2025,10,Thursday,14:00:00.000,22.369369132222,671,73,73,0,5,5
Atlanta,2025,10,Thursday,15:00:00.000,14.453233579444,537,43,43,0,5,5
Atlanta,2025,10,Thursday,16:00:00.000,11.483063712500,270,45,45,0,5,5
Atlanta,2025,10,Thursday,17:00:00.000,1.942624397500,69,18,18,0,5,5
Atlanta,2025,10,Thursday,18:00:00.000,,,6,6,0,,2
Atlanta,2025,10,Thursday,19:00:00.000,,,4,4,0,,1
Atlanta,2025,10,Tuesday,05:00:00.000,0.030000000000,5,,,,2,
Atlanta,2025,10,Tuesday,06:00:00.000,1.912584329167,71,6,6,0,4,4
Atlanta,2025,10,Tuesday,07:00:00.000,9.233368860556,268,20,20,0,4,4
Atlanta,2025,10,Tuesday,08:00:00.000,21.289710775000,919,68,67,1,4,4
Atlanta,2025,10,Tuesday,09:00:00.000,28.404611679167,1123,86,85,1,4,4
Atlanta,2025,10,Tuesday,10:00:00.000,22.134001314722,799,55,55,0,4,4
Atlanta,2025,10,Tuesday,11:00:00.000,17.307616188333,672,59,59,0,4,4
Atlanta,2025,10,Tuesday,12:00:00.000,19.672948680556,618,33,33,0,4,4
Atlanta,2025,10,Tuesday,13:00:00.000,17.611190456111,525,79,78,1,4,4
Atlanta,2025,10,Tuesday,14:00:00.000,16.719407763889,456,60,60,0,4,4
Atlanta,2025,10,Tuesday,15:00:00.000,9.741638745833,306,41,41,0,4,4
Atlanta,2025,10,Tuesday,16:00:00.000,7.584899278611,273,28,28,0,4,4
Atlanta,2025,10,Tuesday,17:00:00.000,2.400870271111,120,17,17,0,4,4
Atlanta,2025,10,Tuesday,18:00:00.000,0.068889533889,2,3,3,0,1,2
Atlanta,2025,10,Tuesday,19:00:00.000,,,1,1,0,,1
Atlanta,2025,10,Wednesday,06:00:00.000,1.597954847222,51,2,2,0,5,2
Atlanta,2025,10,Wednesday,07:00:00.000,7.691269436389,213,26,26,0,5,4
Atlanta,2025,10,Wednesday,08:00:00.000,26.875134193056,943,68,68,0,5,5
Atlanta,2025,10,Wednesday,09:00:00.000,30.251275752778,1239,83,81,2,5,5
Atlanta,2025,10,Wednesday,10:00:00.000,36.413006418056,1186,78,71,7,5,5
Atlanta,2025,10,Wednesday,11:00:00.000,25.916859633056,1108,73,73,0,5,5
Atlanta,2025,10,Wednesday,12:00:00.000,22.182745436389,734,77,76,1,5,5
Atlanta,2025,10,Wednesday,13:00:00.000,20.950439409444,785,72,72,0,5,5
Atlanta,2025,10,Wednesday,14:00:00.000,21.207645480556,773,66,66,0,5,5
Atlanta,2025,10,Wednesday,15:00:00.000,12.376626800278,527,65,65,0,5,5
Atlanta,2025,10,Wednesday,16:00:00.000,7.537612868889,273,71,71,0,5,5
