Market,Time Zone,Open,Close,Sat Open,Sat Close,Year,Month,NDay,Day,Hour,Order Management Interactions,Order Management HT (hr),Orders,Analog,Digital,Occur Int,Occur Ord
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,01:00:00.000,2,0.02277777778,1,1,0,2,1
SOUTH CA,,,,,,2025,10,5,Friday,04:00:00.000,1,0.0225,,,,1,
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,05:00:00.000,57,10.887144271,28,21,7,5,5
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,06:00:00.000,96,18.468631468,29,21,8,5,5
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,07:00:00.000,166,45.533081452,50,28,22,5,5
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,08:00:00.000,188,62.774437109,74,54,20,5,5
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,09:00:00.000,234,70.985468896,79,57,22,5,5
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,10:00:00.000,248,89.752447095,76,55,21,5,5
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,11:00:00.000,299,78.534630915,90,68,22,5,5
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,12:00:00.000,285,82.010333201,57,46,11,5,5
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,13:00:00.000,303,91.374203446,121,74,47,5,5
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,14:00:00.000,246,74.517281623,74,49,25,5,5
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,15:00:00.000,168,44.448890808,61,45,16,5,5
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,5,Friday,16:00:00.000,102,18.322242615,42,36,6,5,5
SOUTH CA,,,,,,2025,10,5,Friday,17:00:00.000,4,0.115,,,,2,
SOUTH CA,,,,,,2025,10,5,Friday,18:00:00.000,2,0.07277777778,,,,2,
SOUTH CA,,,,,,2025,10,5,Friday,20:00:00.000,1,0.0175,,,,1,
SOUTH CA,,,,,,2025,10,5,Friday,21:00:00.000,1,0.01388888889,,,,1,
SOUTH CA,,,,,,2025,10,6,Saturday,03:00:00.000,1,0.007777777778,,,,1,
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,05:00:00.000,11,2.290589375,23,2,21,4,3
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,06:00:00.000,19,1.2875,4,4,0,4,2
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,07:00:00.000,41,6.04163926,8,8,0,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,08:00:00.000,67,10.203969212,14,14,0,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,09:00:00.000,62,5.543554076,6,6,0,4,3
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,10:00:00.000,61,9.725555556,13,13,0,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,11:00:00.000,65,6.134041582,11,11,0,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,12:00:00.000,35,4.015833333,9,5,4,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,13:00:00.000,33,3.955,7,7,0,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,14:00:00.000,2,0.07805555556,2,0,2,1,2
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,15:00:00.000,,,0,0,0,,1
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,16:00:00.000,,,1,0,1,,2
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,10,6,Saturday,18:00:00.000,,,1,0,1,,1
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,0,Sunday,08:00:00.000,,,2,0,2,,2
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,0,Sunday,13:00:00.000,,,2,0,2,,1
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,0,Sunday,21:00:00.000,,,3,0,3,,3
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,05:00:00.000,71,15.781990405,23,21,2,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,06:00:00.000,89,13.87469344,27,22,5,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,07:00:00.000,138,29.702470806,63,40,23,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,08:00:00.000,151,38.326473864,66,45,21,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,09:00:00.000,160,36.612951167,79,44,35,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,10:00:00.000,192,47.657612497,83,59,24,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,11:00:00.000,207,43.670790139,76,57,19,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,12:00:00.000,173,39.013688962,66,44,22,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,13:00:00.000,171,51.5570579,49,38,11,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,14:00:00.000,153,46.200647626,86,39,47,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,15:00:00.000,123,39.114088224,40,27,13,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,16:00:00.000,35,7.088342087,15,11,4,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,17:00:00.000,,,1,0,1,,1
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,18:00:00.000,,,2,0,2,,2
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,19:00:00.000,,,1,1,0,,1
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,20:00:00.000,,,1,0,1,,1
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,1,Monday,21:00:00.000,,,1,0,1,,1
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,04:00:00.000,,,5,0,5,,1
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,05:00:00.000,51,11.097487629,9,8,1,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,06:00:00.000,75,11.251743149,30,17,13,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,07:00:00.000,135,30.560761644,36,31,5,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,08:00:00.000,180,52.446821329,43,30,13,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,09:00:00.000,166,39.292906411,43,21,22,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,10:00:00.000,238,55.859564885,71,48,23,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,11:00:00.000,206,50.039439155,76,57,19,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,12:00:00.000,176,37.673859434,46,35,11,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,13:00:00.000,179,47.11014288,62,44,18,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,14:00:00.000,94,21.57076011,59,37,22,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,15:00:00.000,91,32.789094934,37,20,17,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,16:00:00.000,36,6.621678996,23,12,11,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,17:00:00.000,,,3,1,2,,3
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,2,Tuesday,19:00:00.000,,,2,1,1,,1
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,3,Wednesday,01:00:00.000,,,1,0,1,,1
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,3,Wednesday,03:00:00.000,,,1,0,1,,1
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,3,Wednesday,05:00:00.000,48,7.284768183,4,3,1,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,3,Wednesday,06:00:00.000,74,9.840303546,23,19,4,4,3
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,3,Wednesday,07:00:00.000,139,33.53595583,37,24,13,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,3,Wednesday,08:00:00.000,186,58.216296171,34,28,6,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,3,Wednesday,09:00:00.000,208,64.375013874,78,39,39,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,3,Wednesday,10:00:00.000,170,48.12159806,51,34,17,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,3,Wednesday,11:00:00.000,186,51.906830097,51,45,6,4,4
SOUTH CA,PACIFIC,05:00:00.000,17:00:00.000,05:00:00.000,14:00:00.000,2025,11,3,Wednesday,12:00:00.000,188,53.566470179,71,51,20,4,4
